event_id,item_id,sidx,loss
5,7,1,618.7804887584947
5,7,2,3887.7745451026453
5,8,-3,20000.0
5,8,-1,903.2041493943086
5,8,1,648.1836494400688
5,8,2,179.09559502799445
6,1,-3,1000000.0
6,1,-1,49294.08230240388
6,1,1,25640.669883124625
6,1,2,63556.84971386609
6,2,-3,100000.0
6,2,-1,1586.3452319336745
6,2,1,8123.433522123381
6,2,2,5990.785458477496
6,3,-3,50000.0
6,3,-1,885.7012422930017
6,3,1,2154.1453174655303
6,3,2,3483.269161797019
6,4,-3,20000.0
6,4,-1,630.5548410614404
6,4,1,1221.8167142370783
6,4,2,525.4498505010519
6,5,-3,1000000.0
6,5,-1,17670.825940025716
6,5,1,44780.18968236135
6,5,2,21921.24867641581
6,6,-3,100000.0
6,6,-1,2485.8711597280703
6,6,1,8851.498575527085
6,6,2,803.0887368007511
6,7,-3,50000.0
6,7,-1,2556.1539312102204
6,7,1,1334.1943106263466
6,7,2,3773.057165505834
6,8,-3,20000.0
6,8,-1,3.0269170904793086
6,8,1,1824.525691156884
6,8,2,540.9008054469706
7,1,-3,1000000.0
7,1,-1,28455.69598048534
7,1,1,59158.35089807352
7,1,2,70848.27872681875
7,2,-3,100000.0
7,2,-1,4444.202018753438
7,2,1,2881.5452736602588
7,2,2,7815.087655857762
7,3,-3,50000.0
7,3,-1,3380.0180133022113
7,3,1,3602.5609274113685
7,3,2,1136.2170929947251
7,4,-3,20000.0
7,4,-1,1085.7460810897433
7,4,1,1826.1327810558194
7,4,2,115.06050604731823
7,5,-3,1000000.0
7,5,-1,97665.04782567013
7,5,1,90224.0827421669
7,5,2,39796.616762360696
7,6,-3,100000.0
7,6,-1,5138.460395357368
7,6,1,6376.479697608426
7,6,2,9069.735346167703
7,7,-3,50000.0
7,7,-1,808.1624972443146
7,7,1,1334.1642347340455
7,7,2,1547.2705892581307
7,8,-3,20000.0
7,8,-1,1711.1779877362014
7,8,1,1636.0010409286233
7,8,2,1918.6913447867494
8,1,-3,1000000.0
8,1,-1,94758.60632365716
8,1,1,90025.96276720689
8,1,2,15144.49967358874
8,2,-3,100000.0
8,2,-1,2134.1295845259087
8,2,1,818.3166334280778
8,2,2,275.8318690897643
8,3,-3,50000.0
8,3,-1,3512.2068849559923
8,3,1,1198.7663946350365
8,3,2,1508.5744454477735
8,4,-3,20000.0
8,4,-1,1446.8832692356164
8,4,1,1612.2146378200696
8,4,2,160.9928776741594
8,5,-3,1000000.0
8,5,-1,78186.70380325217
8,5,1,72397.70109023972
8,5,2,4094.994746319669
8,6,-3,100000.0
8,6,-1,2272.154034071263
8,6,1,1562.5189374461702
8,6,2,6793.210452579679
8,7,-3,50000.0
8,7,-1,3199.296852703968
8,7,1,410.6860346798053
8,7,2,1049.8911874679063
8,8,-3,20000.0
8,8,-1,1362.4465747164554
8,8,1,660.1099451665491
8,8,2,715.2020144203244
9,1,-3,1000000.0
9,1,-1,8500.44838748839
9,1,1,11556.894467370794
9,1,2,23687.843541473754
9,2,-3,100000.0
9,2,-1,1821.3850409120148
9,2,1,1761.4951238114772
9,2,2,3932.066913890744
9,3,-3,50000.0
9,3,-1,1214.5235485365251
9,3,1,2489.4271870146513
9,3,2,1638.542413511668
9,4,-3,20000.0
9,4,-1,1891.0211080496704
9,4,1,1366.5441864789882
9,4,2,1574.6785562168432
9,5,-3,1000000.0
9,5,-1,33613.96234779859
9,5,1,48717.17561242016
9,5,2,79279.89469529269
9,6,-3,100000.0
9,6,-1,7597.93108884719
9,6,1,3707.402745177119
9,6,2,5628.7202137720415
9,7,-3,50000.0
9,7,-1,1696.8285852670995
9,7,1,2558.9900249371494
9,7,2,1231.4576582425025
9,8,-3,20000.0
9,8,-1,1283.7804065238481
9,8,1,159.16776997591376
9,8,2,407.244292252668
10,1,-3,1000000.0
10,1,-1,93163.92951782749
10,1,1,10341.303794831969
10,1,2,98689.3472959609
10,2,-3,100000.0
10,2,-1,6039.991002724843
10,2,1,6946.276416892531
10,2,2,4644.337408845154
10,3,-3,50000.0
10,3,-1,4745.837920886259
10,3,1,1628.8934780162401
10,3,2,3413.2052425680085
10,4,-3,20000.0
10,4,-1,1367.201189360635
10,4,1,1481.979017224748
10,4,2,272.5406649490161
10,5,-3,1000000.0
10,5,-1,79424.69842187129
10,5,1,52400.01936955016
10,5,2,48687.605968122996
10,6,-3,100000.0
10,6,-1,1331.058940419696
10,6,1,747.795426254393
10,6,2,6800.370834745311
10,7,-3,50000.0
10,7,-1,3432.024547266362
10,7,1,4578.495856019846
10,7,2,121.00742692607358
10,8,-3,20000.0
10,8,-1,201.2924231192712
10,8,1,7.910583272911166
10,8,2,578.4146798421439
11,1,-3,1000000.0
11,1,-1,55519.90546157888
11,1,1,37130.75547851814
11,1,2,41271.52444718372
11,2,-3,100000.0
11,2,-1,9720.169011384449
11,2,1,8247.080807583598
11,2,2,4960.5018176864305
11,3,-3,50000.0
11,3,-1,680.8753731865386
11,3,1,2801.921745090229
11,3,2,2919.253032743404
11,4,-3,20000.0
11,4,-1,1348.093905338549
11,4,1,1107.280171900167
11,4,2,1218.90791205733
11,5,-3,1000000.0
11,5,-1,34416.77154844314
11,5,1,74162.43597496579
11,5,2,19080.472443518738
11,6,-3,100000.0
11,6,-1,7302.049467518948
11,6,1,2601.501902319389
11,6,2,6242.439986605881
11,7,-3,50000.0
11,7,-1,98.8030953696789
11,7,1,50.437323870164974
11,7,2,4449.335499232231
11,8,-3,20000.0
11,8,-1,1162.9258217059369
11,8,1,94.54649260101223
11,8,2,215.8007274961369
12,1,-3,1000000.0
12,1,-1,93242.23544375291
12,1,1,86342.8612218479
12,1,2,81102.30274534374
12,2,-3,100000.0
12,2,-1,7802.431721771962
12,2,1,7347.040330325965
12,2,2,5524.491042103076
12,3,-3,50000.0
12,3,-1,2886.241934416119
12,3,1,4666.80513870065
12,3,2,1628.5891983101292
12,4,-3,20000.0
12,4,-1,88.41224194064145
12,4,1,1294.4894822647204
12,4,2,175.02911286450075
12,5,-3,1000000.0
12,5,-1,37672.65308655754
12,5,1,39556.85020226454
12,5,2,57485.1047826068
12,6,-3,100000.0
12,6,-1,267.6190743923046
12,6,1,2192.89548259084
12,6,2,6854.399556070504
12,7,-3,50000.0
12,7,-1,980.2636600283671
12,7,1,2603.495723443651
12,7,2,112.15055365755734
12,8,-3,20000.0
12,8,-1,1755.4686906765974
12,8,1,1567.290438342182
12,8,2,1704.9401618749516
13,1,-3,1000000.0
13,1,-1,85118.24932898015
13,1,1,76678.8955129968
13,1,2,58719.32314968534
13,2,-3,100000.0
13,2,-1,5967.695613679424
13,2,1,3832.6629360787847
13,2,2,5808.12052716815
13,3,-3,50000.0
13,3,-1,923.6845221932849
13,3,1,530.7676747819485
13,3,2,190.97812896325618
13,4,-3,20000.0
13,4,-1,392.0636151924706
13,4,1,220.86411933718853
13,4,2,1577.0955857261104
13,5,-3,1000000.0
13,5,-1,87769.61651991979
13,5,1,44023.20553641438
13,5,2,21177.562457065847
13,6,-3,100000.0
13,6,-1,524.0133228958388
13,6,1,4066.659237265218
13,6,2,2572.5256870079675
13,7,-3,50000.0
13,7,-1,4011.322257643122
13,7,1,1972.4785637606528
13,7,2,2708.2888607665573
13,8,-3,20000.0
13,8,-1,751.4618050731646
13,8,1,169.09674065940484
13,8,2,940.1812439989556
14,1,-3,1000000.0
14,1,-1,40081.38184131283
14,1,1,45515.18764522524
14,1,2,79656.95405501578
14,2,-3,100000.0
14,2,-1,9510.648327266308
14,2,1,858.5959266812205
14,2,2,1737.0149902808462
14,3,-3,50000.0
14,3,-1,542.8371639061492
14,3,1,1907.7744406249226
14,3,2,1921.8074477346804
14,4,-3,20000.0
14,4,-1,1311.3266927166515
14,4,1,985.3043238276207
14,4,2,444.96144000330105
14,5,-3,1000000.0
14,5,-1,70963.52471555652
14,5,1,71786.77220202287
14,5,2,23834.922574807595
14,6,-3,100000.0
14,6,-1,984.8338769392407
14,6,1,458.26440913537493
14,6,2,1908.3310021928712
14,7,-3,50000.0
14,7,-1,4059.8709813879336
14,7,1,1059.5710112193817
14,7,2,2414.0656541109647
14,8,-3,20000.0
14,8,-1,1068.3743148936878
14,8,1,328.9329343916767
14,8,2,450.20715978868816
15,1,-3,1000000.0
15,1,-1,24103.458689195566
15,1,1,22675.71050882987
15,1,2,85917.01745895945
15,2,-3,100000.0
15,2,-1,1234.530750542676
15,2,1,5570.727630037818
15,2,2,2720.7135824656684
15,3,-3,50000.0
15,3,-1,2900.1065551527017
15,3,1,4148.035886287156
15,3,2,679.4064444531361
15,4,-3,20000.0
15,4,-1,547.0882791329979
15,4,1,1700.02899649865
15,4,2,168.51083502196443
15,5,-3,1000000.0
15,5,-1,78458.14085248957
15,5,1,64696.79926201924
15,5,2,34317.32289192662
15,6,-3,100000.0
15,6,-1,4184.998710651911
15,6,1,9792.037865052162
15,6,2,43.79032782919401
15,7,-3,50000.0
15,7,-1,1423.2169010940765
15,7,1,1907.5710510652116
15,7,2,4867.340849804112
15,8,-3,20000.0
15,8,-1,984.6250983129783
15,8,1,659.0238457992331
15,8,2,886.7622513985579
16,1,-3,1000000.0
16,1,-1,47001.9557295722
16,1,1,34391.500446601574
16,1,2,18575.601703140477
16,2,-3,100000.0
16,2,-1,3029.152028736091
16,2,1,5013.573754957102
16,2,2,4169.874557617727
16,3,-3,50000.0
16,3,-1,2231.0750362022786
16,3,1,2492.1972782658204
16,3,2,2331.8325248182055
16,4,-3,20000.0
16,4,-1,1614.9489523477384
16,4,1,1649.8868152034809
16,4,2,1661.3753060201288
16,5,-3,1000000.0
16,5,-1,36495.326082750114
16,5,1,84684.95844542788
16,5,2,59964.73833116444
16,6,-3,100000.0
16,6,-1,537.011174650348
16,6,1,2800.750011044027
16,6,2,3631.4284245983854
16,7,-3,50000.0
16,7,-1,942.6423224048913
16,7,1,4575.370048048119
16,7,2,695.62487328794
16,8,-3,20000.0
16,8,-1,546.3325871775208
16,8,1,1944.2756096707226
16,8,2,800.7952790387903
17,1,-3,1000000.0
17,1,-1,81336.59861255738
17,1,1,73038.22312345622
17,1,2,2444.676933454482
17,2,-3,100000.0
17,2,-1,6690.80666296334
17,2,1,505.08751899909777
17,2,2,6482.758423090633
17,3,-3,50000.0
17,3,-1,3179.6663938687825
17,3,1,106.70623941394231
17,3,2,3587.125094248815
17,4,-3,20000.0
17,4,-1,1457.292077523282
17,4,1,309.2769668002946
17,4,2,1943.1722592423948
17,5,-3,1000000.0
17,5,-1,96056.1684466357
17,5,1,25641.734117279582
17,5,2,48223.30098303739
17,6,-3,100000.0
17,6,-1,5040.804630212281
17,6,1,4996.1672428873935
17,6,2,7095.368461375027
17,7,-3,50000.0
17,7,-1,3411.1998735258726
17,7,1,1297.4656364568266
17,7,2,1773.4999195263845
17,8,-3,20000.0
17,8,-1,689.5994490137878
17,8,1,663.4811104179302
17,8,2,1048.5843139781643
18,1,-3,1000000.0
18,1,-1,29975.485974701853
18,1,1,6015.912897351217
18,1,2,22918.427739417915
18,2,-3,100000.0
18,2,-1,1748.2248905547249
18,2,1,8494.259242239401
18,2,2,5.70153822354702
18,3,-3,50000.0
18,3,-1,3213.138696060675
18,3,1,4227.307335394315
18,3,2,4802.9153383849025
18,4,-3,20000.0
18,4,-1,1967.5770013202186
18,4,1,875.2885082424405
18,4,2,1885.91453898706
18,5,-3,1000000.0
18,5,-1,15446.171395373121
18,5,1,17914.905117410806
18,5,2,15907.416002849306
18,6,-3,100000.0
18,6,-1,4384.434138086618
18,6,1,2376.3725128768597
18,6,2,2969.5493215645565
18,7,-3,50000.0
18,7,-1,1869.2289475179907
18,7,1,3706.057848663315
18,7,2,3203.07175951167
18,8,-3,20000.0
18,8,-1,1505.91600908367
18,8,1,1120.7720516052404
18,8,2,599.2926571207305
19,1,-3,1000000.0
19,1,-1,61821.93975689208
19,1,1,85722.39936718963
19,1,2,31451.758619332886
19,2,-3,100000.0
19,2,-1,7562.663383515018
19,2,1,5490.025586273291
19,2,2,9899.607998669699
19,3,-3,50000.0
19,3,-1,702.2019566603776
19,3,1,1111.288268381172
19,3,2,3587.1974323034397
19,4,-3,20000.0
19,4,-1,1137.2494069860975
19,4,1,866.8114784155846
19,4,2,1536.8921910708975
19,5,-3,1000000.0
19,5,-1,76733.46843188036
19,5,1,33363.23866256061
19,5,2,94104.12516981452
19,6,-3,100000.0
19,6,-1,1822.4730714337568
19,6,1,9542.765168077836
19,6,2,9698.584105854052
19,7,-3,50000.0
19,7,-1,2178.502695648996
19,7,1,1258.0081944070605
19,7,2,373.27662249010797
19,8,-3,20000.0
19,8,-1,1711.9248381751318
19,8,1,1013.1805148416732
19,8,2,504.4398474345797
20,1,-3,1000000.0
20,1,-1,85838.68571477398
20,1,1,32440.282881760355
20,1,2,47813.580308508754
20,2,-3,100000.0
20,2,-1,8152.49663502675
20,2,1,6997.250222242609
20,2,2,4614.52547727791
20,3,-3,50000.0
20,3,-1,3599.1122640996905
20,3,1,2188.539574041758
20,3,2,763.0632217257671
20,4,-3,20000.0
20,4,-1,362.4411221457442
20,4,1,1103.7488463002953
20,4,2,314.24767494165764
20,5,-3,1000000.0
20,5,-1,85408.33726838711
20,5,1,57848.87299836421
20,5,2,33735.35811493967
20,6,-3,100000.0
20,6,-1,3264.6808208470193
20,6,1,1081.7898221662515
20,6,2,4887.96171968464
20,7,-3,50000.0
20,7,-1,1411.8092487375272
20,7,1,1853.1853045060755
20,7,2,4151.896621125073
20,8,-3,20000.0
20,8,-1,651.5240527048123
20,8,1,960.3729947963608
20,8,2,536.0060082911382
21,1,-3,1000000.0
21,1,-1,83993.57591270604
21,1,1,48692.518778948885
21,1,2,54767.44285712674
21,2,-3,100000.0
21,2,-1,9916.430495410581
21,2,1,824.2951310771441
21,2,2,2218.267739315525
21,3,-3,50000.0
21,3,-1,1441.2738778433193
21,3,1,2175.0891803647
21,3,2,1655.1736425504387
21,4,-3,20000.0
21,4,-1,392.318299350529
21,4,1,1687.567387865739
21,4,2,182.20058076270473
21,5,-3,1000000.0
21,5,-1,74151.30730205587
21,5,1,87563.39499953634
21,5,2,22957.804518293313
21,6,-3,100000.0
21,6,-1,3372.2306731052463
21,6,1,8411.67581353551
21,6,2,9510.975514179912
21,7,-3,50000.0
21,7,-1,4116.093117210642
21,7,1,3172.4753856046777
21,7,2,1224.6927286434977
21,8,-3,20000.0
21,8,-1,357.6229101261388
21,8,1,374.9059357014439
21,8,2,1913.5040021346113
22,1,-3,1000000.0
22,1,-1,95509.73297404505
22,1,1,89325.51955884545
22,1,2,2414.143496628818
22,2,-3,100000.0
22,2,-1,1648.6660116832031
22,2,1,2316.6747067756255
22,2,2,2211.21143458786
22,3,-3,50000.0
22,3,-1,1907.340008052682
22,3,1,3753.82307225121
22,3,2,596.1523521841533
22,4,-3,20000.0
22,4,-1,441.0533017856688
22,4,1,40.57193865513753
22,4,2,120.91576513739777
22,5,-3,1000000.0
22,5,-1,97820.87669461296
22,5,1,2429.0572805434344
22,5,2,97305.38609292856
22,6,-3,100000.0
22,6,-1,9144.0472395271
22,6,1,5837.853826639566
22,6,2,7435.027661672475
22,7,-3,50000.0
22,7,-1,2643.03646616809
22,7,1,323.76050034367944
22,7,2,344.41518446725166
22,8,-3,20000.0
22,8,-1,441.4185345936743
22,8,1,209.49696881431893
22,8,2,1719.7046828701937
23,1,-3,1000000.0
23,1,-1,52527.76471402961
23,1,1,71367.891325256
23,1,2,20379.349922768575
23,2,-3,100000.0
23,2,-1,3315.910882265004
23,2,1,9662.476202124813
23,2,2,1711.5175038147825
23,3,-3,50000.0
23,3,-1,4344.281788825182
23,3,1,2629.0362197785635
23,3,2,2821.7086356655873
23,4,-3,20000.0
23,4,-1,341.8534132691768
23,4,1,770.7627448434409
23,4,2,536.8408218553413
23,5,-3,1000000.0
23,5,-1,57961.93579087746
23,5,1,14547.79988693945
23,5,2,28856.62039458864
23,6,-3,100000.0
23,6,-1,9224.178354294127
23,6,1,3372.8307940734917
23,6,2,2644.368026734282
23,7,-3,50000.0
23,7,-1,2947.96366522826
23,7,1,4391.117359351226
23,7,2,2501.3566695371496
23,8,-3,20000.0
23,8,-1,1158.791354707596
23,8,1,1857.9024198271654
23,8,2,1146.438454390467
24,1,-3,1000000.0
24,1,-1,93554.21069426445
24,1,1,13895.968436995676
24,1,2,86282.09754102687
24,2,-3,100000.0
24,2,-1,522.5871022151663
24,2,1,6259.616784635278
24,2,2,5526.665211752994
24,3,-3,50000.0
24,3,-1,3099.4248559248176
24,3,1,2427.842466380256
24,3,2,2489.5634378685227
24,4,-3,20000.0
24,4,-1,1565.4454925292976
24,4,1,533.5173238100473
24,4,2,1466.3197599210491
24,5,-3,1000000.0
24,5,-1,71827.5473869772
24,5,1,25658.353122344113
24,5,2,23129.348659452033
24,6,-3,100000.0
24,6,-1,3068.8886917485
24,6,1,122.06369795670138
24,6,2,5080.424934466232
24,7,-3,50000.0
24,7,-1,3336.7039927549067
24,7,1,4148.141976636011
24,7,2,4050.4767025180317
24,8,-3,20000.0
24,8,-1,1090.4385671715042
24,8,1,524.4410073309999
24,8,2,1645.6196629124222
25,1,-3,1000000.0
25,1,-1,22002.6966220505
25,1,1,34700.27105685564
25,1,2,32913.868876685054
25,2,-3,100000.0
25,2,-1,9238.648765165202
25,2,1,4574.53847293667
25,2,2,2145.845595188511
25,3,-3,50000.0
25,3,-1,1650.484094111807
25,3,1,1059.0796852034696
25,3,2,1200.9166984623255
25,4,-3,20000.0
25,4,-1,1935.1574910213446
25,4,1,1666.091142761279
25,4,2,1112.6977366915833
25,5,-3,1000000.0
25,5,-1,1825.3003921167465
25,5,1,89002.3033447144
25,5,2,57850.98273871295
25,6,-3,100000.0
25,6,-1,4427.585057892568
25,6,1,4244.032534302014
25,6,2,1669.9567456179175
25,7,-3,50000.0
25,7,-1,3892.3782037716423
25,7,1,2847.116426801777
25,7,2,466.0306349245064
25,8,-3,20000.0
25,8,-1,1043.1445206757262
25,8,1,1215.450096445661
25,8,2,1407.492326899615
26,1,-3,1000000.0
26,1,-1,31538.37386079763
26,1,1,94392.34664974519
26,1,2,85468.66625571193
26,2,-3,100000.0
26,2,-1,1388.801086734849
26,2,1,7132.921655161546
26,2,2,4807.0294418266485
26,3,-3,50000.0
26,3,-1,4954.653771682652
26,3,1,2566.651772064084
26,3,2,3952.1893143127572
26,4,-3,20000.0
26,4,-1,771.9500088326719
26,4,1,210.58940864141883
26,4,2,1609.744267761283
26,5,-3,1000000.0
26,5,-1,28410.91095248236
26,5,1,87156.22283555003
26,5,2,69933.92346329575
26,6,-3,100000.0
26,6,-1,8663.144227533969
26,6,1,8184.312201831681
26,6,2,5845.77465991603
26,7,-3,50000.0
26,7,-1,839.5676373410677
26,7,1,3811.180118259782
26,7,2,4957.99024922317
26,8,-3,20000.0
26,8,-1,1464.6309286266635
26,8,1,1838.1720745808686
26,8,2,948.682284762867
27,1,-3,1000000.0
27,1,-1,63000.81731347561
27,1,1,37609.28847668149
27,1,2,84680.68380175332
27,2,-3,100000.0
27,2,-1,6952.36569700981
27,2,1,6440.341223502822
27,2,2,3829.839652460003
27,3,-3,50000.0
27,3,-1,3916.0769478536063
27,3,1,2035.142733337488
27,3,2,1733.0696408717533
27,4,-3,20000.0
27,4,-1,1005.6416085997096
27,4,1,777.6435993219859
27,4,2,1505.1873391856657
27,5,-3,1000000.0
27,5,-1,34574.86864115566
27,5,1,59645.471321370154
27,5,2,20698.494529848867
27,6,-3,100000.0
27,6,-1,2707.2710220573335
27,6,1,2914.7018825274918
27,6,2,3887.400848066053
27,7,-3,50000.0
27,7,-1,4231.291933858252
27,7,1,2778.1746682369308
27,7,2,3635.8261573811383
27,8,-3,20000.0
27,8,-1,1306.2219841018991
27,8,1,1590.221457650589
27,8,2,1911.74393732006
28,1,-3,1000000.0
28,1,-1,35115.08126964751
28,1,1,6490.300379646174
28,1,2,27655.934172706413
28,2,-3,100000.0
28,2,-1,8640.343811018813
28,2,1,1171.2963565739233
28,2,2,2704.2007569918005
28,3,-3,50000.0
28,3,-1,2195.6286630597533
28,3,1,1465.4963620612434
28,3,2,2886.0535942493075
28,4,-3,20000.0
28,4,-1,1169.4668736019312
28,4,1,1643.042577331227
28,4,2,1785.6813482288203
28,5,-3,1000000.0
28,5,-1,80951.86232101831
28,5,1,33596.22088758237
28,5,2,10637.47832812657
28,6,-3,100000.0
28,6,-1,8698.98718643022
28,6,1,1403.9821199432135
28,6,2,6951.536634972119
28,7,-3,50000.0
28,7,-1,4695.318017030955
28,7,1,1427.7668983079445
28,7,2,1402.2648440323437
28,8,-3,20000.0
28,8,-1,1486.7497452419545
28,8,1,287.46461503165403
28,8,2,1549.2802382921188
29,1,-3,1000000.0
29,1,-1,71879.93132529903
29,1,1,38983.95279912012
29,1,2,43568.04019533134
29,2,-3,100000.0
29,2,-1,7804.234484403831
29,2,1,1852.5458887149196
29,2,2,7613.960344940487
29,3,-3,50000.0
29,3,-1,2532.159975843777
29,3,1,2732.0357024479235
29,3,2,2435.9117232109097
29,4,-3,20000.0
29,4,-1,221.81870651838298
29,4,1,73.86812407238396
29,4,2,1522.764842416976
29,5,-3,1000000.0
29,5,-1,80029.46534853643
29,5,1,62857.559821761286
29,5,2,72090.34287596797
29,6,-3,100000.0
29,6,-1,3463.1124215535647
29,6,1,9186.418515181445
29,6,2,3778.7857429204614
29,7,-3,50000.0
29,7,-1,3725.0018578676154
29,7,1,4702.714519946131
29,7,2,1794.7716368663137
29,8,-3,20000.0
29,8,-1,1146.5549346666894
29,8,1,1839.7453666348688
29,8,2,786.5105275583797
30,1,-3,1000000.0
30,1,-1,6287.959759306461
30,1,1,67066.89859140584
30,1,2,86397.55479522001
30,2,-3,100000.0
30,2,-1,3779.5163925043794
30,2,1,4074.363768719846
30,2,2,129.4490798775405
30,3,-3,50000.0
30,3,-1,4650.528544432655
30,3,1,405.9083535326258
30,3,2,2497.2525592189063
30,4,-3,20000.0
30,4,-1,1669.3570988890044
30,4,1,107.65291355414952
30,4,2,1040.9417226808653
30,5,-3,1000000.0
30,5,-1,84628.37329995299
30,5,1,70746.61686770926
30,5,2,38200.92714573267
30,6,-3,100000.0
30,6,-1,6416.264186721746
30,6,1,1445.1968203660492
30,6,2,6259.943487169242
30,7,-3,50000.0
30,7,-1,3076.514671943294
30,7,1,457.91988423767754
30,7,2,1331.2660396136955
30,8,-3,20000.0
30,8,-1,1403.3339196267748
30,8,1,1153.1703747094086
30,8,2,522.9019702996234
31,1,-3,1000000.0
31,1,-1,90706.19215386167
31,1,1,11960.57996210147
31,1,2,11889.802558591779
31,2,-3,100000.0
31,2,-1,3011.7678643610157
31,2,1,5951.806200027014
31,2,2,6478.235193122506
31,3,-3,50000.0
31,3,-1,1940.0953001622333
31,3,1,2556.291581118751
31,3,2,1382.9010492030802
31,4,-3,20000.0
31,4,-1,1609.3086122011428
31,4,1,1000.6967777064218
31,4,2,1075.1975013275062
31,5,-3,1000000.0
31,5,-1,68060.98767678037
31,5,1,9079.708603470004
31,5,2,5485.604261476107
31,6,-3,100000.0
31,6,-1,6991.288961959464
31,6,1,9719.40690149179
31,6,2,3614.6832010477674
31,7,-3,50000.0
31,7,-1,581.8920075132561
31,7,1,825.4115668190105
31,7,2,665.6820974454464
31,8,-3,20000.0
31,8,-1,282.8607081044117
31,8,1,1924.2910894178658
31,8,2,1098.5681591230966
32,1,-3,1000000.0
32,1,-1,87643.71590704536
32,1,1,26307.36853442175
32,1,2,54011.38318029371
